"DP","group","submission_id","item_id","block","trialNumber","xpos_mean","xpos_side","xpos_side_num"
"indeed","unreliable",2931,25,8,94,0.424196752309541,"target",1
"indeed","unreliable",2931,29,5,59,0.116649859490465,"target",1
"indeed","unreliable",2931,31,4,36,0.384179296782287,"target",1
"indeed","unreliable",2931,33,7,81,0.325332456231833,"target",1
"indeed","unreliable",2931,36,3,26,0.305665640992595,"target",1
"indeed","unreliable",2931,38,8,86,0.304982391028903,"target",1
"indeed","unreliable",2931,39,6,63,0.515332292885941,"target",1
"indeed","unreliable",2931,40,6,71,0.26283568228996,"target",1
"indeed","unreliable",2931,43,1,6,0.45917773119031,"target",1
"indeed","unreliable",2931,44,4,44,0.239059912336503,"target",1
"indeed","unreliable",2931,45,9,103,0.474727094003828,"target",1
"indeed","unreliable",2931,47,7,72,0.228613494867912,"target",1
"indeed","unreliable",2931,48,1,1,-0.0309572551996794,"competitor",0
"indeed","unreliable",2931,50,2,22,0.00403891891891892,"target",1
"indeed","unreliable",2931,52,4,45,0.557560775831414,"target",1
"indeed","unreliable",2931,55,10,107,0.607113003578171,"target",1
"indeed","unreliable",2931,56,3,32,0.0735020735020735,"target",1
"indeed","unreliable",2931,58,10,113,0.289058726836749,"target",1
"indeed","unreliable",2931,59,6,68,0.389360591561549,"target",1
"indeed","unreliable",2934,1,1,1,0.417174454996385,"target",1
"indeed","unreliable",2934,3,8,93,-0.00158950526597585,"competitor",0
"indeed","unreliable",2934,4,8,91,-0.0822863107840172,"competitor",0
"indeed","unreliable",2934,7,10,111,0.0597124351971535,"target",1
"indeed","unreliable",2934,8,9,103,0.0204658354583392,"target",1
"indeed","unreliable",2934,9,9,104,-0.0172223163602474,"competitor",0
"indeed","unreliable",2934,11,2,12,0.00559092516800566,"target",1
"indeed","unreliable",2934,14,5,58,-0.00137016349940079,"competitor",0
"indeed","unreliable",2934,15,8,84,0,"competitor",0
"indeed","unreliable",2934,18,7,82,-0.0124309392265193,"competitor",0
"indeed","unreliable",2934,20,5,52,0.0447633174905902,"target",1
"indeed","unreliable",2934,22,6,70,0,"competitor",0
"indeed","unreliable",2934,25,6,63,-0.00813563656561055,"competitor",0
"indeed","unreliable",2934,26,4,39,0.0123873170696696,"target",1
"indeed","unreliable",2934,28,9,100,-0.00470035252643948,"competitor",0
"indeed","unreliable",2934,29,10,113,-0.0422919508867667,"competitor",0
"indeed","unreliable",2934,32,6,67,0.0537567620563572,"target",1
"indeed","unreliable",2934,33,1,8,0.0667709159937139,"target",1
"indeed","unreliable",2934,35,7,78,-0.0788150155581114,"competitor",0
"indeed","unreliable",2934,36,10,118,-0.120350858377174,"competitor",0
"indeed","unreliable",2934,38,2,15,-0.423558989993253,"competitor",0
"indeed","unreliable",2934,39,4,41,-0.000483384539988314,"competitor",0
"indeed","unreliable",2934,42,2,23,0.00317124735729387,"target",1
"indeed","unreliable",2934,48,1,11,0.0479452054794521,"target",1
"indeed","unreliable",2934,52,3,24,-0.00127673844827173,"competitor",0
"indeed","unreliable",2934,57,7,81,0.055766793409379,"target",1
"indeed","unreliable",2934,59,3,28,0.00636590411746693,"target",1
"indeed","unreliable",2955,1,4,41,0,"competitor",0
"indeed","unreliable",2955,2,1,0,0,"competitor",0
"indeed","unreliable",2955,3,10,109,0,"competitor",0
"indeed","unreliable",2955,6,4,46,0,"competitor",0
"indeed","unreliable",2955,7,5,51,0,"competitor",0
"indeed","unreliable",2955,8,7,79,-0.000674403545673077,"competitor",0
"indeed","unreliable",2955,11,9,95,0,"competitor",0
"indeed","unreliable",2955,13,7,73,0,"competitor",0
"indeed","unreliable",2955,16,10,116,0,"competitor",0
"indeed","unreliable",2955,18,10,112,0,"competitor",0
"indeed","unreliable",2955,22,5,53,0.000544997096712231,"target",1
"indeed","unreliable",2955,25,5,58,0.000631853679156793,"target",1
"indeed","unreliable",2955,26,3,31,0,"competitor",0
"indeed","unreliable",2955,27,2,15,0,"competitor",0
"indeed","unreliable",2955,28,8,86,0,"competitor",0
"indeed","unreliable",2955,31,8,88,0,"competitor",0
"indeed","unreliable",2955,33,8,91,0.002225900240009,"target",1
"indeed","unreliable",2955,34,9,96,8.4865295584359e-05,"target",1
"indeed","unreliable",2955,36,1,9,0,"competitor",0
"indeed","unreliable",2955,38,6,59,0,"competitor",0
"indeed","unreliable",2955,42,6,63,-0.000680209828071854,"competitor",0
"indeed","unreliable",2955,45,6,67,0,"competitor",0
"indeed","unreliable",2955,46,3,28,0,"competitor",0
"indeed","unreliable",2955,47,3,24,0,"competitor",0
"indeed","unreliable",2955,53,9,104,0,"competitor",0
"indeed","unreliable",2955,58,7,72,-0.0521201231482956,"competitor",0
"indeed","unreliable",2963,1,5,47,0.0337499825669777,"target",1
"indeed","unreliable",2963,3,1,11,0,"competitor",0
"indeed","unreliable",2963,4,9,98,0.253623799180904,"target",1
"indeed","unreliable",2963,9,4,46,0.0251048481012483,"target",1
"indeed","unreliable",2963,10,5,52,0.0221690479462963,"target",1
"indeed","unreliable",2963,11,2,14,0,"competitor",0
"indeed","unreliable",2963,12,6,70,0.0303346451685581,"target",1
"indeed","unreliable",2963,15,4,39,0.0662102888952875,"target",1
"indeed","unreliable",2963,16,10,111,0.242131464153708,"target",1
"indeed","unreliable",2963,17,1,3,0,"competitor",0
"indeed","unreliable",2963,19,5,56,0,"competitor",0
"indeed","unreliable",2963,20,1,6,0,"competitor",0
"indeed","unreliable",2963,24,4,43,0.138332001628198,"target",1
"indeed","unreliable",2963,25,6,68,0.0531933889093486,"target",1
"indeed","unreliable",2963,28,10,110,0.454522635843391,"target",1
"indeed","unreliable",2963,29,3,32,0.0981498935846762,"target",1
"indeed","unreliable",2963,32,7,81,0.475548593706488,"target",1
"indeed","unreliable",2963,34,8,86,0.218996454933955,"target",1
"indeed","unreliable",2963,37,10,114,0.281387527935362,"target",1
"indeed","unreliable",2963,40,7,74,0.27053892349251,"target",1
"indeed","unreliable",2963,42,9,97,0.248463330661253,"target",1
"indeed","unreliable",2963,43,8,89,0.307660438215994,"target",1
"indeed","unreliable",2963,47,2,23,0,"competitor",0
"indeed","unreliable",2963,50,6,60,0,"competitor",0
"indeed","unreliable",2963,53,2,18,0,"competitor",0
"indeed","unreliable",2963,55,8,87,0.241349324312781,"target",1
"indeed","unreliable",2963,56,7,73,0.172806169269824,"target",1
"indeed","unreliable",2963,60,3,27,0.0711515350158418,"target",1
"indeed","unreliable",2971,1,7,78,0,"competitor",0
"indeed","unreliable",2971,2,4,35,0,"competitor",0
"indeed","unreliable",2971,6,2,19,0.0839416058394161,"target",1
"indeed","unreliable",2971,7,8,93,0,"competitor",0
"indeed","unreliable",2971,8,9,97,0,"competitor",0
"indeed","unreliable",2971,12,8,86,0,"competitor",0
"indeed","unreliable",2971,13,9,103,0,"competitor",0
"indeed","unreliable",2971,16,2,20,-0.0365073473820226,"competitor",0
"indeed","unreliable",2971,18,5,51,0,"competitor",0
"indeed","unreliable",2971,22,1,0,1,"target",1
"indeed","unreliable",2971,25,3,28,0.00742865411847396,"target",1
"indeed","unreliable",2971,27,3,31,-0.0104088492808005,"competitor",0
"indeed","unreliable",2971,34,6,68,0,"competitor",0
"indeed","unreliable",2971,36,5,56,0.210891387043661,"target",1
"indeed","unreliable",2971,37,5,58,0,"competitor",0
"indeed","unreliable",2971,38,7,77,0,"competitor",0
"indeed","unreliable",2971,40,10,107,0,"competitor",0
"indeed","unreliable",2971,42,10,118,0,"competitor",0
"indeed","unreliable",2971,46,1,3,1,"target",1
"indeed","unreliable",2971,49,3,27,0.0688321734580785,"target",1
"indeed","unreliable",2971,50,8,89,0.0459465808303018,"target",1
"indeed","unreliable",2971,53,6,59,0,"competitor",0
"indeed","unreliable",2971,56,10,114,0,"competitor",0
"indeed","unreliable",2971,58,6,63,0,"competitor",0
"indeed","unreliable",2971,60,9,106,1.04235070931966e-05,"target",1
"indeed","unreliable",2983,2,10,113,0.252157412754723,"target",1
"indeed","unreliable",2983,3,8,89,0.836701733590162,"target",1
"indeed","unreliable",2983,6,1,5,0.984053510865469,"target",1
"indeed","unreliable",2983,9,5,55,0.0397323460794355,"target",1
"indeed","unreliable",2983,12,6,67,0.280345717125896,"target",1
"indeed","unreliable",2983,13,5,54,0.34663126511866,"target",1
"indeed","unreliable",2983,15,4,43,0.374402003662283,"target",1
"indeed","unreliable",2983,16,9,105,0.390873356738308,"target",1
"indeed","unreliable",2983,23,2,13,1,"target",1
"indeed","unreliable",2983,24,7,73,-0.0955242687698685,"competitor",0
"indeed","unreliable",2983,27,10,110,0.00683984644582471,"target",1
"indeed","unreliable",2983,28,7,82,0.0570399481113767,"target",1
"indeed","unreliable",2983,30,6,66,0.0448892519970951,"target",1
"indeed","unreliable",2983,33,1,6,1,"target",1
"indeed","unreliable",2983,35,10,107,0.0118004151020359,"target",1
"indeed","unreliable",2983,36,5,53,0.039806519278187,"target",1
"indeed","unreliable",2983,37,9,96,0.300084314257747,"target",1
"indeed","unreliable",2983,39,9,99,0.363139566874975,"target",1
"indeed","unreliable",2983,45,3,34,-0.0186983900190584,"competitor",0
"indeed","unreliable",2983,46,6,61,0.0224944893005746,"target",1
"indeed","unreliable",2983,50,1,2,0.999945099284306,"target",1
"indeed","unreliable",2983,52,3,25,0.0374092549311442,"target",1
"indeed","unreliable",2983,53,8,93,0.195403890498695,"target",1
"indeed","unreliable",2983,56,2,20,0.710800826401849,"target",1
"indeed","unreliable",3023,2,8,94,0.883337078602275,"target",1
"indeed","unreliable",3023,4,1,1,0.756896768742106,"target",1
"indeed","unreliable",3023,5,4,39,0.959006531974254,"target",1
"indeed","unreliable",3023,10,6,71,0.894016355378014,"target",1
"indeed","unreliable",3023,11,5,59,0.916705914729935,"target",1
"indeed","unreliable",3023,12,3,26,0.934206197419259,"target",1
"indeed","unreliable",3023,13,9,97,0.941437973258777,"target",1
"indeed","unreliable",3023,16,10,113,0.897954827705603,"target",1
"indeed","unreliable",3023,19,9,96,0.927473232823664,"target",1
"indeed","unreliable",3023,22,6,61,0.874940950815167,"target",1
"indeed","unreliable",3023,23,3,31,0.934651006397133,"target",1
"indeed","unreliable",3023,25,2,21,0.90789438480569,"target",1
"indeed","unreliable",3023,28,9,102,0.971059309465003,"target",1
"indeed","unreliable",3023,29,1,0,0.773259495586155,"target",1
"indeed","unreliable",3023,30,7,77,0.918410675867758,"target",1
"indeed","unreliable",3023,32,1,2,0.834501610656177,"target",1
"indeed","unreliable",3023,33,7,82,0.808145106574773,"target",1
"indeed","unreliable",3023,34,10,118,0.964039917036706,"target",1
"indeed","unreliable",3023,35,5,58,0.946394016604469,"target",1
"indeed","unreliable",3023,38,4,47,0.923402153256128,"target",1
"indeed","unreliable",3023,42,8,90,0.974033927593771,"target",1
"indeed","unreliable",3023,47,3,29,0.935081818926222,"target",1
"indeed","unreliable",3023,48,2,12,0.872716102341074,"target",1
"indeed","unreliable",3023,49,6,62,0.932132127362367,"target",1
"indeed","unreliable",3023,51,10,117,0.974032958814265,"target",1
"indeed","unreliable",3023,52,4,44,0.965381211285928,"target",1
"indeed","unreliable",3023,56,5,54,0.91548465824689,"target",1
"indeed","unreliable",3023,57,2,13,0.93575902857882,"target",1
"indeed","unreliable",3023,59,7,74,0.943312965976688,"target",1
"indeed","unreliable",3028,1,8,91,0.229056423994697,"target",1
"indeed","unreliable",3028,3,10,109,0.0136334659255552,"target",1
"indeed","unreliable",3028,4,5,54,-0.00228524934652247,"competitor",0
"indeed","unreliable",3028,5,9,106,0.00349925489415614,"target",1
"indeed","unreliable",3028,11,9,97,0.0699118980925704,"target",1
"indeed","unreliable",3028,13,5,52,0.0864631763358264,"target",1
"indeed","unreliable",3028,15,6,63,-0.0114651320607661,"competitor",0
"indeed","unreliable",3028,16,2,22,-0.100169063516521,"competitor",0
"indeed","unreliable",3028,18,4,42,-0.00336134453781513,"competitor",0
"indeed","unreliable",3028,20,10,113,-0.0617195110743498,"competitor",0
"indeed","unreliable",3028,21,4,45,0.0952531604267327,"target",1
"indeed","unreliable",3028,22,1,1,0.197173844892903,"target",1
"indeed","unreliable",3028,25,3,29,-0.0212459940335962,"competitor",0
"indeed","unreliable",3028,27,7,75,0.300314043939872,"target",1
"indeed","unreliable",3028,33,7,74,0.0487638248470138,"target",1
"indeed","unreliable",3028,35,2,17,-0.0288262926166588,"competitor",0
"indeed","unreliable",3028,36,1,0,0.0943358588261986,"target",1
"indeed","unreliable",3028,38,9,96,0.104917172074035,"target",1
"indeed","unreliable",3028,39,4,36,0.0256608177611312,"target",1
"indeed","unreliable",3028,45,8,89,0.122642570052729,"target",1
"indeed","unreliable",3028,46,3,25,-0.00391468887874639,"competitor",0
"indeed","unreliable",3028,48,3,35,0.209918026134242,"target",1
"indeed","unreliable",3028,50,8,84,0.0510221281305619,"target",1
"indeed","unreliable",3028,52,10,114,0.102568474078907,"target",1
"indeed","unreliable",3028,55,1,4,0.0371801062288749,"target",1
"indeed","unreliable",3028,57,7,82,0.126155377846292,"target",1
"indeed","unreliable",3028,60,6,59,0.00158730158730159,"target",1
"indeed","unreliable",3030,1,5,47,-0.0444992352122001,"competitor",0
"indeed","unreliable",3030,5,1,9,0.0354446877280784,"target",1
"indeed","unreliable",3030,6,2,13,0.0429413377192982,"target",1
"indeed","unreliable",3030,11,3,26,0,"competitor",0
"indeed","unreliable",3030,15,3,27,0,"competitor",0
"indeed","unreliable",3030,19,9,103,0.0188841534890581,"target",1
"indeed","unreliable",3030,21,3,25,-0.0368217054263566,"competitor",0
"indeed","unreliable",3030,23,8,89,0,"competitor",0
"indeed","unreliable",3030,25,6,60,0.0123028042180537,"target",1
"indeed","unreliable",3030,29,4,46,-0.0152801358234295,"competitor",0
"indeed","unreliable",3030,30,9,100,0.0717199516841735,"target",1
"indeed","unreliable",3030,32,5,49,-0.030574434083206,"competitor",0
"indeed","unreliable",3030,36,9,99,-0.0585365853658537,"competitor",0
"indeed","unreliable",3030,39,2,21,0,"competitor",0
"indeed","unreliable",3030,41,6,64,0.0218978675645342,"target",1
"indeed","unreliable",3030,43,6,68,0.0223429951690821,"target",1
"indeed","unreliable",3030,44,10,115,0.0413793103448276,"target",1
"indeed","unreliable",3030,46,5,55,0.0401203198304648,"target",1
"indeed","unreliable",3030,48,4,39,0.0161403694443342,"target",1
"indeed","unreliable",3030,53,2,11,0,"competitor",0
"indeed","unreliable",3030,56,10,112,0.0201511335012594,"target",1
"indeed","unreliable",3030,59,1,0,0.0100054814839702,"target",1
"indeed","unreliable",3093,3,3,31,0.0475932279386575,"target",1
"indeed","unreliable",3093,4,6,68,0.134155104872394,"target",1
"indeed","unreliable",3093,6,5,55,0.135507014258493,"target",1
"indeed","unreliable",3093,7,7,71,0.123841370992338,"target",1
"indeed","unreliable",3093,12,7,82,-0.00344802655605253,"competitor",0
"indeed","unreliable",3093,13,6,65,0.0483925047535074,"target",1
"indeed","unreliable",3093,15,2,13,0.0238105195899044,"target",1
"indeed","unreliable",3093,17,3,28,0.321591980352664,"target",1
"indeed","unreliable",3093,25,5,56,0.0464028299066662,"target",1
"indeed","unreliable",3093,26,4,42,0.111228157697919,"target",1
"indeed","unreliable",3093,28,3,35,0,"competitor",0
"indeed","unreliable",3093,29,9,104,0.137713609036254,"target",1
"indeed","unreliable",3093,31,1,3,0.197590996095634,"target",1
"indeed","unreliable",3093,36,10,112,-0.0989818823152157,"competitor",0
"indeed","unreliable",3093,39,8,84,0.136098555649958,"target",1
"indeed","unreliable",3093,41,2,23,0.0535594943142113,"target",1
"indeed","unreliable",3093,42,6,59,0.0618369301459709,"target",1
"indeed","unreliable",3093,43,4,39,0.191011868221813,"target",1
"indeed","unreliable",3093,44,10,118,0.194115660839387,"target",1
"indeed","unreliable",3093,46,5,58,0.0527028668610301,"target",1
"indeed","unreliable",3093,47,1,0,-0.379561819921181,"competitor",0
"indeed","unreliable",3093,48,1,7,-0.181998475250009,"competitor",0
"indeed","unreliable",3093,50,9,95,-0.0280365927424751,"competitor",0
"indeed","unreliable",3093,51,8,86,-0.231028923827278,"competitor",0
"indeed","unreliable",3093,52,2,19,-0.000328067854861594,"competitor",0
"indeed","unreliable",3093,55,10,113,0.0832982567661982,"target",1
"indeed","unreliable",3093,57,8,90,-0.111604015230183,"competitor",0
"indeed","unreliable",3093,58,4,40,0.276839917080684,"target",1
"indeed","unreliable",3093,59,9,102,0.176728966010066,"target",1
"indeed","unreliable",3112,3,6,59,0,"competitor",0
"indeed","unreliable",3112,4,9,101,0.0117226743473253,"target",1
"indeed","unreliable",3112,5,8,86,0,"competitor",0
"indeed","unreliable",3112,7,5,47,1,"target",1
"indeed","unreliable",3112,8,4,42,1,"target",1
"indeed","unreliable",3112,9,10,107,0,"competitor",0
"indeed","unreliable",3112,10,1,0,1,"target",1
"indeed","unreliable",3112,11,6,65,0.00117340067340067,"target",1
"indeed","unreliable",3112,12,7,74,0,"competitor",0
"indeed","unreliable",3112,15,10,111,0.000220498326217251,"target",1
"indeed","unreliable",3112,17,2,12,1,"target",1
"indeed","unreliable",3112,20,1,3,1,"target",1
"indeed","unreliable",3112,22,5,51,-0.0453637595612511,"competitor",0
"indeed","unreliable",3112,24,8,87,0.000189726196509558,"target",1
"indeed","unreliable",3112,26,2,19,1,"target",1
"indeed","unreliable",3112,29,7,77,0.0460378664293836,"target",1
"indeed","unreliable",3112,33,2,14,1,"target",1
"indeed","unreliable",3112,35,9,99,0,"competitor",0
"indeed","unreliable",3112,37,9,98,0,"competitor",0
"indeed","unreliable",3112,39,3,34,1,"target",1
"indeed","unreliable",3112,40,3,33,1,"target",1
"indeed","unreliable",3112,41,7,72,-0.00036847897864847,"competitor",0
"indeed","unreliable",3112,42,1,6,1,"target",1
"indeed","unreliable",3112,43,10,109,0,"competitor",0
"indeed","unreliable",3112,47,3,28,1,"target",1
"indeed","unreliable",3112,48,8,92,0,"competitor",0
"indeed","unreliable",3112,50,5,48,-0.00341322057609273,"competitor",0
"indeed","unreliable",3112,56,6,66,0,"competitor",0
"indeed","unreliable",3112,59,4,39,1,"target",1
"indeed","unreliable",3115,1,9,102,1,"target",1
"indeed","unreliable",3115,2,1,3,1,"target",1
"indeed","unreliable",3115,3,1,10,1,"target",1
"indeed","unreliable",3115,4,6,64,0.999895976305714,"target",1
"indeed","unreliable",3115,8,1,2,1,"target",1
"indeed","unreliable",3115,9,7,77,1,"target",1
"indeed","unreliable",3115,13,2,17,0.992302855208017,"target",1
"indeed","unreliable",3115,14,9,104,1.00125082898901,"target",1
"indeed","unreliable",3115,16,3,34,1,"target",1
"indeed","unreliable",3115,19,8,86,0.997661782661783,"target",1
"indeed","unreliable",3115,20,10,112,1,"target",1
"indeed","unreliable",3115,21,5,51,0.977713032581454,"target",1
"indeed","unreliable",3115,24,8,92,0.997925797716423,"target",1
"indeed","unreliable",3115,25,4,36,1,"target",1
"indeed","unreliable",3115,27,2,21,1,"target",1
"indeed","unreliable",3115,30,3,31,1,"target",1
"indeed","unreliable",3115,34,10,111,1,"target",1
"indeed","unreliable",3115,36,5,52,0.993929591420411,"target",1
"indeed","unreliable",3115,39,4,37,1,"target",1
"indeed","unreliable",3115,41,3,30,0.999963803424753,"target",1
"indeed","unreliable",3115,44,5,57,1,"target",1
"indeed","unreliable",3115,45,2,22,1,"target",1
"indeed","unreliable",3115,47,9,103,1,"target",1
"indeed","unreliable",3115,48,7,71,1,"target",1
"indeed","unreliable",3115,55,10,116,1,"target",1
"indeed","unreliable",3115,57,4,46,1,"target",1
"indeed","unreliable",3115,59,6,67,0.998631799624848,"target",1
"indeed","unreliable",3115,60,6,62,0.998214208376041,"target",1
"indeed","unreliable",3128,1,6,60,0.00323415265200517,"target",1
"indeed","unreliable",3128,2,8,88,0,"competitor",0
"indeed","unreliable",3128,7,2,16,1,"target",1
"indeed","unreliable",3128,9,7,71,0.00247831474597274,"target",1
"indeed","unreliable",3128,11,1,6,1,"target",1
"indeed","unreliable",3128,12,8,94,-0.011279849183075,"competitor",0
"indeed","unreliable",3128,15,10,109,0,"competitor",0
"indeed","unreliable",3128,22,4,40,0,"competitor",0
"indeed","unreliable",3128,23,3,25,-0.00249787124787125,"competitor",0
"indeed","unreliable",3128,26,2,21,1,"target",1
"indeed","unreliable",3128,27,3,28,0.00247782681463004,"target",1
"indeed","unreliable",3128,31,6,59,-0.0140963171252072,"competitor",0
"indeed","unreliable",3128,38,4,36,0,"competitor",0
"indeed","unreliable",3128,39,3,30,0,"competitor",0
"indeed","unreliable",3128,40,9,97,0.00444583488279543,"target",1
"indeed","unreliable",3128,41,1,11,1,"target",1
"indeed","unreliable",3128,42,5,56,0,"competitor",0
"indeed","unreliable",3128,43,6,62,0.00274349855770621,"target",1
"indeed","unreliable",3128,45,7,82,-0.00257138092174902,"competitor",0
"indeed","unreliable",3128,46,9,103,-0.00492004920049201,"competitor",0
"indeed","unreliable",3128,47,8,86,0,"competitor",0
"indeed","unreliable",3128,49,5,49,0.00248132493872819,"target",1
"indeed","unreliable",3128,50,9,105,0.000456661520351606,"target",1
"indeed","unreliable",3128,52,10,112,0,"competitor",0
"indeed","unreliable",3128,55,2,23,1.0011506400301,"target",1
"indeed","unreliable",3128,58,10,110,0,"competitor",0
"indeed","unreliable",3454,3,10,109,0,"competitor",0
"indeed","unreliable",3454,4,5,48,0,"competitor",0
"indeed","unreliable",3454,5,10,118,0,"competitor",0
"indeed","unreliable",3454,7,4,39,0,"competitor",0
"indeed","unreliable",3454,9,6,65,0,"competitor",0
"indeed","unreliable",3454,10,6,59,0,"competitor",0
"indeed","unreliable",3454,11,1,10,0,"competitor",0
"indeed","unreliable",3454,15,6,64,0,"competitor",0
"indeed","unreliable",3454,18,7,77,0,"competitor",0
"indeed","unreliable",3454,19,4,44,0,"competitor",0
"indeed","unreliable",3454,21,4,38,0,"competitor",0
"indeed","unreliable",3454,23,3,32,0,"competitor",0
"indeed","unreliable",3454,25,7,75,0,"competitor",0
"indeed","unreliable",3454,26,9,99,0,"competitor",0
"indeed","unreliable",3454,27,8,94,0,"competitor",0
"indeed","unreliable",3454,28,3,25,0,"competitor",0
"indeed","unreliable",3454,30,8,91,0,"competitor",0
"indeed","unreliable",3454,31,5,47,0.00909032611610526,"target",1
"indeed","unreliable",3454,33,1,7,0,"competitor",0
"indeed","unreliable",3454,37,2,21,0,"competitor",0
"indeed","unreliable",3454,38,9,95,0,"competitor",0
"indeed","unreliable",3454,47,8,84,0,"competitor",0
"indeed","unreliable",3454,48,10,110,0,"competitor",0
"indeed","unreliable",3454,50,9,98,0,"competitor",0
"indeed","unreliable",3454,55,3,24,0,"competitor",0
"indeed","unreliable",3454,56,2,20,0,"competitor",0
"indeed","unreliable",3454,59,5,54,0,"competitor",0
"indeed","unreliable",3455,1,1,1,0,"competitor",0
"indeed","unreliable",3455,4,8,91,0,"competitor",0
"indeed","unreliable",3455,7,10,111,0.00191938579654511,"target",1
"indeed","unreliable",3455,11,2,12,0,"competitor",0
"indeed","unreliable",3455,14,5,58,0.000630160799652325,"target",1
"indeed","unreliable",3455,20,5,52,0,"competitor",0
"indeed","unreliable",3455,22,6,70,-0.0123780138166849,"competitor",0
"indeed","unreliable",3455,23,5,57,0,"competitor",0
"indeed","unreliable",3455,25,6,63,0,"competitor",0
"indeed","unreliable",3455,26,4,39,0,"competitor",0
"indeed","unreliable",3455,28,9,100,-0.0108567796159037,"competitor",0
"indeed","unreliable",3455,32,6,67,0,"competitor",0
"indeed","unreliable",3455,33,1,8,0,"competitor",0
"indeed","unreliable",3455,35,7,78,0,"competitor",0
"indeed","unreliable",3455,36,10,118,0,"competitor",0
"indeed","unreliable",3455,38,2,15,0,"competitor",0
"indeed","unreliable",3455,39,4,41,0,"competitor",0
"indeed","unreliable",3455,42,2,23,0,"competitor",0
"indeed","unreliable",3455,48,1,11,0,"competitor",0
"indeed","unreliable",3455,52,3,24,0,"competitor",0
"indeed","unreliable",3455,57,7,81,0.00818210597572771,"target",1
"indeed","unreliable",3455,59,3,28,0.0960710920988975,"target",1
"indeed","unreliable",3455,60,4,45,0,"competitor",0
"indeed","unreliable",3459,3,7,75,0,"competitor",0
"indeed","unreliable",3459,5,1,11,0,"competitor",0
"indeed","unreliable",3459,6,6,61,0,"competitor",0
"indeed","unreliable",3459,8,7,72,0,"competitor",0
"indeed","unreliable",3459,10,1,10,0,"competitor",0
"indeed","unreliable",3459,12,9,101,0,"competitor",0
"indeed","unreliable",3459,13,3,28,0,"competitor",0
"indeed","unreliable",3459,16,4,38,0.0146916878279008,"target",1
"indeed","unreliable",3459,17,8,89,0,"competitor",0
"indeed","unreliable",3459,18,6,65,0,"competitor",0
"indeed","unreliable",3459,21,10,112,0,"competitor",0
"indeed","unreliable",3459,27,5,55,0,"competitor",0
"indeed","unreliable",3459,28,8,87,0,"competitor",0
"indeed","unreliable",3459,29,10,108,0,"competitor",0
"indeed","unreliable",3459,32,9,105,0,"competitor",0
"indeed","unreliable",3459,33,2,17,0,"competitor",0
"indeed","unreliable",3459,35,2,23,0,"competitor",0
"indeed","unreliable",3459,36,8,93,0,"competitor",0
"indeed","unreliable",3459,37,10,113,0,"competitor",0
"indeed","unreliable",3459,40,4,46,0,"competitor",0
"indeed","unreliable",3459,42,5,51,0,"competitor",0
"indeed","unreliable",3459,48,6,68,0,"competitor",0
"indeed","unreliable",3459,49,4,39,-0.00196299275945294,"competitor",0
"indeed","unreliable",3459,50,5,59,0,"competitor",0
"indeed","unreliable",3459,55,3,30,0,"competitor",0
"indeed","unreliable",3459,56,1,0,0,"competitor",0
"indeed","unreliable",3459,60,2,14,0,"competitor",0
"indeed","unreliable",3461,1,2,12,0,"competitor",0
"indeed","unreliable",3461,2,7,81,0,"competitor",0
"indeed","unreliable",3461,5,2,14,0,"competitor",0
"indeed","unreliable",3461,7,4,40,0,"competitor",0
"indeed","unreliable",3461,9,3,24,0,"competitor",0
"indeed","unreliable",3461,10,1,5,0,"competitor",0
"indeed","unreliable",3461,11,5,48,0.034057196828936,"target",1
"indeed","unreliable",3461,17,5,56,0,"competitor",0
"indeed","unreliable",3461,18,8,93,0,"competitor",0
"indeed","unreliable",3461,19,1,9,0,"competitor",0
"indeed","unreliable",3461,21,9,101,0,"competitor",0
"indeed","unreliable",3461,24,10,112,0,"competitor",0
"indeed","unreliable",3461,27,9,103,0,"competitor",0
"indeed","unreliable",3461,28,1,10,0,"competitor",0
"indeed","unreliable",3461,29,4,37,0,"competitor",0
"indeed","unreliable",3461,30,7,76,0,"competitor",0
"indeed","unreliable",3461,32,8,87,0,"competitor",0
"indeed","unreliable",3461,34,8,92,0,"competitor",0
"indeed","unreliable",3461,35,5,58,0,"competitor",0
"indeed","unreliable",3461,36,6,69,0,"competitor",0
"indeed","unreliable",3461,43,3,34,0,"competitor",0
"indeed","unreliable",3461,49,10,116,0,"competitor",0
"indeed","unreliable",3461,50,4,46,0,"competitor",0
"indeed","unreliable",3461,52,7,77,0,"competitor",0
"indeed","unreliable",3461,53,6,63,0,"competitor",0
"indeed","unreliable",3461,55,10,109,0,"competitor",0
"indeed","unreliable",3461,59,9,102,0,"competitor",0
"indeed","unreliable",3478,1,9,106,0.392620942891328,"target",1
"indeed","unreliable",3478,2,5,51,0.441511700175106,"target",1
"indeed","unreliable",3478,5,3,27,-0.0127937426341882,"competitor",0
"indeed","unreliable",3478,7,4,42,0.1216728986504,"target",1
"indeed","unreliable",3478,16,10,113,0,"competitor",0
"indeed","unreliable",3478,18,8,94,0.0433081899012856,"target",1
"indeed","unreliable",3478,22,5,53,-0.000737418115666482,"competitor",0
"indeed","unreliable",3478,23,1,4,0.000452571902190772,"target",1
"indeed","unreliable",3478,24,7,79,-0.0199230940100504,"competitor",0
"indeed","unreliable",3478,27,8,90,0.084468933162932,"target",1
"indeed","unreliable",3478,29,4,39,0.0495054317296459,"target",1
